Fecha,prcp,Valor,mes,periodo
1980-07-15 12:00:00,0.0,0.329610802,7,f
1980-07-16 12:00:00,0.0,0.005229193,7,f
1980-07-17 12:00:00,0.0,-0.295353584,7,f
1980-07-18 12:00:00,0.0,-0.547421611,7,f
1980-07-19 12:00:00,0.0,-0.747995546,7,f
1980-07-20 12:00:00,0.0,-0.908392333,7,f
1980-07-21 12:00:00,0.0,-1.040392604,7,f
1980-07-22 12:00:00,0.0,-1.1424449540000001,7,f
1980-07-23 12:00:00,0.0,-1.192882639,7,f
1980-07-24 12:00:00,0.0,-1.154235591,7,f
1980-07-25 12:00:00,30.4,-0.988292465,7,f
1980-07-26 12:00:00,41.3,-0.6764728590000001,7,f
1980-07-27 12:00:00,18.2,-0.237472972,7,f
1980-07-28 12:00:00,0.0,0.266212485,7,f
1980-07-29 12:00:00,0.0,0.73737223,7,f
1980-07-30 12:00:00,0.0,1.0677809120000001,7,f
1980-07-31 12:00:00,0.0,1.1701634459999999,7,f
1980-08-01 12:00:00,0.0,1.007523521,8,f
1980-08-02 12:00:00,0.0,0.60955133,8,f
1980-08-03 12:00:00,8.0,0.06941647599999999,8,f
1980-08-04 12:00:00,15.6,-0.479753225,8,f
1980-08-05 12:00:00,0.0,-0.902236705,8,f
1980-08-06 12:00:00,0.0,-1.099572502,8,f
1980-08-07 12:00:00,1.4,-1.040000651,8,f
1980-08-08 12:00:00,0.0,-0.7678271590000001,8,f
1980-08-09 12:00:00,0.0,-0.388982385,8,f
1980-08-10 12:00:00,0.0,-0.036812932,8,f
1980-08-11 12:00:00,0.0,0.17102836,8,f
1980-08-12 12:00:00,0.0,0.170155102,8,f
1980-08-13 12:00:00,2.8,-0.029944612000000002,8,f
1980-08-14 12:00:00,0.0,-0.34924792299999996,8,f
1980-08-15 12:00:00,0.0,-0.663302397,8,f
1980-08-16 12:00:00,6.0,-0.843762028,8,f
1980-08-17 12:00:00,9.6,-0.800158578,8,f
